dt1,open,high,low,close,volume
2022-11-30 01:00:00,1274.76,1281.02,1266.08,1272.91,54070.2605
2022-11-30 02:00:00,1272.92,1283.01,1269.34,1271.02,44330.4118
2022-11-30 03:00:00,1271.01,1273.34,1263.84,1265.09,25161.5225
2022-11-30 04:00:00,1265.09,1270.76,1265.08,1270.09,21933.9189
2022-11-30 05:00:00,1270.08,1274.8,1267.91,1271.27,18627.5595
2022-11-30 06:00:00,1271.28,1271.98,1267.19,1269.18,15530.0347
2022-11-30 07:00:00,1269.17,1274.39,1268.16,1272.62,14736.4055
2022-11-30 08:00:00,1272.62,1277.34,1265.8,1268.37,20889.5813
2022-11-30 09:00:00,1268.37,1269.29,1261.2,1266.47,20356.1278
2022-11-30 10:00:00,1266.47,1267.77,1264.69,1264.69,6803.377
2022-11-30 11:00:00,1264.69,1268.14,1264.46,1266.72,8852.2442
2022-11-30 12:00:00,1266.73,1268.85,1255.1,1258.8,21709.2763
2022-11-30 13:00:00,1258.81,1272.5,1257.7,1262.53,42976.2657
2022-11-30 14:00:00,1262.54,1268.14,1261.76,1266.83,22970.048
2022-11-30 15:00:00,1266.82,1267.75,1262.38,1267.4,20579.8378
2022-11-30 16:00:00,1267.39,1279.4,1264.66,1273.41,45442.3325
2022-11-30 17:00:00,1273.42,1274.29,1261.24,1266.1,28429.3472
2022-11-30 18:00:00,1266.1,1286.51,1258.57,1278.25,80852.4063
2022-11-30 19:00:00,1278.26,1300.0,1278.01,1287.2,73361.3997
2022-11-30 20:00:00,1287.2,1295.76,1285.0,1295.29,20934.6132
2022-11-30 21:00:00,1295.29,1299.0,1287.73,1297.07,23886.5728
2022-11-30 22:00:00,1297.07,1309.77,1292.24,1298.91,26308.0122
2022-11-30 23:00:00,1298.9,1306.51,1290.84,1294.46,38245.9635
2022-12-01 00:00:00,1294.46,1295.88,1286.21,1290.21,23868.0669
2022-12-01 01:00:00,1290.21,1292.74,1282.85,1285.77,15537.1703
2022-12-01 02:00:00,1285.77,1289.21,1281.2,1286.7,16455.182
2022-12-01 03:00:00,1286.71,1291.0,1286.39,1288.02,17008.9651
2022-12-01 04:00:00,1288.02,1289.42,1282.44,1283.79,18164.491
2022-12-01 05:00:00,1283.78,1286.88,1276.13,1282.49,18136.6526
2022-12-01 06:00:00,1282.5,1286.12,1282.07,1284.52,12182.8287
2022-12-01 07:00:00,1284.52,1284.81,1278.6,1278.76,10757.5571
2022-12-01 08:00:00,1278.76,1286.33,1277.28,1283.79,15026.6409
2022-12-01 09:00:00,1283.79,1284.03,1278.26,1283.66,19419.0088
2022-12-01 10:00:00,1283.67,1285.08,1279.76,1280.37,20227.0064
2022-12-01 11:00:00,1280.37,1283.0,1277.58,1282.94,18733.1362
2022-12-01 12:00:00,1282.94,1290.36,1282.83,1288.44,23187.8262
2022-12-01 13:00:00,1288.44,1299.9,1269.49,1279.05,55098.9805
2022-12-01 14:00:00,1279.05,1283.24,1271.0,1279.96,28929.0702
2022-12-01 15:00:00,1279.96,1284.8,1262.77,1271.54,40635.4218
2022-12-01 16:00:00,1271.54,1274.62,1265.52,1272.46,16344.2087
2022-12-01 17:00:00,1272.46,1275.93,1268.65,1274.84,9520.15
2022-12-01 18:00:00,1274.83,1278.69,1271.88,1274.87,10094.0153
2022-12-01 19:00:00,1274.88,1277.53,1272.44,1275.91,6089.652
2022-12-01 20:00:00,1275.91,1276.09,1271.72,1272.13,5357.0797
2022-12-01 21:00:00,1272.12,1277.48,1267.06,1276.13,11890.492
2022-12-01 22:00:00,1276.12,1283.94,1274.57,1277.5,9568.7343
2022-12-01 23:00:00,1277.51,1279.28,1273.0,1276.41,7786.4024
2022-12-02 00:00:00,1276.4,1283.4,1273.82,1282.6,13533.2239
2022-12-02 01:00:00,1282.59,1284.75,1266.14,1272.67,19848.0623
2022-12-02 02:00:00,1272.66,1274.63,1265.24,1271.87,17500.3797
2022-12-02 03:00:00,1271.86,1274.95,1270.83,1271.69,7080.4034
2022-12-02 04:00:00,1271.69,1274.24,1268.0,1272.47,13377.5517
2022-12-02 05:00:00,1272.47,1275.29,1271.0,1273.13,9247.298
2022-12-02 06:00:00,1273.12,1276.98,1270.84,1271.44,10456.354
2022-12-02 07:00:00,1271.43,1278.26,1270.93,1275.68,11619.2902
2022-12-02 08:00:00,1275.68,1280.0,1273.56,1277.2,12927.7673
2022-12-02 09:00:00,1277.21,1281.27,1276.24,1277.83,6269.0816
2022-12-02 10:00:00,1277.83,1280.86,1277.57,1280.86,7401.4703
2022-12-02 11:00:00,1280.86,1294.53,1278.71,1288.83,34305.2024
2022-12-02 12:00:00,1288.82,1294.48,1286.54,1290.84,10297.6319
2022-12-02 13:00:00,1290.85,1297.18,1268.0,1276.86,84860.1934
2022-12-02 14:00:00,1276.86,1284.97,1272.0,1279.73,21978.703
2022-12-02 15:00:00,1279.72,1286.66,1277.85,1278.96,13484.1788
2022-12-02 16:00:00,1278.97,1279.43,1274.29,1278.48,12284.5651
2022-12-02 17:00:00,1278.48,1283.13,1277.89,1279.71,10347.1474
2022-12-02 18:00:00,1279.72,1284.43,1278.95,1282.07,6861.7685
2022-12-02 19:00:00,1282.08,1288.32,1279.83,1287.32,7353.5521
2022-12-02 20:00:00,1287.31,1293.85,1286.38,1291.2,10802.8619
2022-12-02 21:00:00,1291.21,1296.97,1289.79,1290.91,12483.1603
2022-12-02 22:00:00,1290.9,1294.39,1290.13,1290.58,7091.6568
2022-12-02 23:00:00,1290.57,1296.22,1289.8,1295.59,10148.081
2022-12-03 00:00:00,1295.58,1309.0,1287.92,1291.68,34662.7126
2022-12-03 01:00:00,1291.67,1291.8,1286.48,1288.58,8170.2595
2022-12-03 02:00:00,1288.58,1289.77,1284.31,1287.09,7611.1908
2022-12-03 03:00:00,1287.1,1287.1,1282.43,1285.85,8744.0676
2022-12-03 04:00:00,1285.84,1289.52,1284.73,1286.89,16048.767
2022-12-03 05:00:00,1286.9,1290.56,1286.89,1288.42,9857.9908
2022-12-03 06:00:00,1288.42,1288.95,1281.31,1284.94,13935.1487
2022-12-03 07:00:00,1284.93,1285.52,1273.36,1276.08,26646.3722
2022-12-03 08:00:00,1276.08,1277.15,1266.79,1269.38,31694.4782
2022-12-03 09:00:00,1269.4,1274.44,1265.82,1273.55,19440.294
2022-12-03 10:00:00,1273.55,1273.55,1269.58,1271.33,6673.0088
2022-12-03 11:00:00,1271.33,1271.33,1260.54,1269.39,16878.8151
2022-12-03 12:00:00,1269.4,1272.65,1268.22,1272.38,7587.115
2022-12-03 13:00:00,1272.37,1273.33,1269.97,1271.1,6436.281
2022-12-03 14:00:00,1271.11,1271.85,1266.52,1269.01,8677.327
2022-12-03 15:00:00,1269.02,1275.2,1268.41,1271.04,10969.8277
2022-12-03 16:00:00,1271.04,1271.44,1267.39,1267.86,7590.3865
2022-12-03 17:00:00,1267.85,1271.0,1264.28,1270.82,11619.9875
2022-12-03 18:00:00,1270.82,1271.48,1268.0,1269.94,5403.9455
2022-12-03 19:00:00,1269.94,1270.62,1262.34,1266.19,8776.6646
2022-12-03 20:00:00,1266.2,1266.64,1261.43,1264.66,6974.6194
2022-12-03 21:00:00,1264.66,1264.72,1252.56,1261.24,19814.3084
2022-12-03 22:00:00,1261.24,1261.44,1236.26,1242.01,34400.239
2022-12-03 23:00:00,1242.02,1243.1,1236.91,1240.51,18534.4519
2022-12-04 00:00:00,1240.5,1253.21,1240.1,1251.18,16651.0302
2022-12-04 01:00:00,1251.19,1263.73,1243.86,1256.29,23653.5199
2022-12-04 02:00:00,1256.28,1260.82,1253.66,1259.61,11437.4125
2022-12-04 03:00:00,1259.6,1259.88,1255.13,1257.04,11343.6306
2022-12-04 04:00:00,1257.03,1266.6,1257.03,1262.56,13324.9835
2022-12-04 05:00:00,1262.56,1267.35,1258.45,1260.08,16326.386
2022-12-04 06:00:00,1260.07,1261.29,1256.33,1257.5,7741.4405
2022-12-04 07:00:00,1257.49,1258.02,1253.5,1257.03,9612.3907
2022-12-04 08:00:00,1257.02,1263.65,1253.07,1258.41,13844.7504
2022-12-04 09:00:00,1258.41,1261.86,1256.81,1257.3,8154.8943
2022-12-04 10:00:00,1257.31,1259.62,1255.92,1258.06,7840.2209
2022-12-04 11:00:00,1258.06,1258.5,1251.64,1254.94,12132.0858
2022-12-04 12:00:00,1254.94,1257.72,1249.65,1257.08,12567.3867
2022-12-04 13:00:00,1257.07,1257.27,1250.88,1254.53,10195.311
2022-12-04 14:00:00,1254.53,1261.56,1250.73,1259.55,14660.9766
2022-12-04 15:00:00,1259.55,1262.48,1256.68,1259.83,11594.4044
2022-12-04 16:00:00,1259.84,1266.58,1257.81,1259.38,10961.184
2022-12-04 17:00:00,1259.38,1269.97,1256.65,1268.95,11566.8899
2022-12-04 18:00:00,1268.96,1278.64,1266.8,1273.24,35011.6882
2022-12-04 19:00:00,1273.24,1282.76,1269.76,1278.5,25616.455
2022-12-04 20:00:00,1278.49,1283.0,1276.62,1277.58,9175.4344
2022-12-04 21:00:00,1277.57,1277.88,1274.39,1276.54,8242.715
2022-12-04 22:00:00,1276.54,1277.01,1272.31,1275.59,6294.3181
2022-12-04 23:00:00,1275.6,1287.19,1275.25,1279.41,16180.038
2022-12-05 00:00:00,1279.4,1294.4,1276.68,1288.75,24822.4262
2022-12-05 01:00:00,1288.74,1292.08,1286.26,1290.7,10556.5305
2022-12-05 02:00:00,1290.69,1297.58,1289.12,1292.15,18388.878
2022-12-05 03:00:00,1292.15,1297.44,1290.14,1290.85,21473.068
2022-12-05 04:00:00,1290.86,1303.81,1289.75,1300.64,21990.5082
2022-12-05 05:00:00,1300.64,1304.77,1295.1,1297.31,14463.5339
2022-12-05 06:00:00,1297.31,1297.91,1294.32,1295.79,12318.3115
2022-12-05 07:00:00,1295.8,1300.2,1293.7,1297.08,9997.7246
2022-12-05 08:00:00,1297.09,1305.11,1295.66,1301.64,25027.3709
2022-12-05 09:00:00,1301.65,1301.91,1292.17,1294.3,16196.0574
2022-12-05 10:00:00,1294.31,1297.86,1291.86,1296.01,7824.0201
2022-12-05 11:00:00,1296.01,1296.97,1293.21,1295.13,8101.8718
2022-12-05 12:00:00,1295.13,1295.13,1287.31,1290.31,14033.6025
2022-12-05 13:00:00,1290.32,1292.37,1282.28,1285.83,12326.3446
2022-12-05 14:00:00,1285.82,1287.99,1280.94,1285.11,11883.976
2022-12-05 15:00:00,1285.1,1285.11,1259.19,1266.59,47353.0037
2022-12-05 16:00:00,1266.59,1269.55,1255.0,1259.74,24392.598
2022-12-05 17:00:00,1259.74,1265.88,1253.12,1264.73,16915.0848
2022-12-05 18:00:00,1264.74,1270.24,1261.27,1262.31,14042.533
2022-12-05 19:00:00,1262.3,1263.68,1246.61,1253.67,27114.9972
2022-12-05 20:00:00,1253.67,1257.31,1251.76,1256.51,10698.1772
2022-12-05 21:00:00,1256.5,1260.01,1255.95,1259.65,7140.4684
2022-12-05 22:00:00,1259.64,1260.64,1256.75,1259.1,5265.5236
2022-12-05 23:00:00,1259.1,1260.55,1255.0,1259.41,9301.9065
2022-12-06 00:00:00,1259.41,1267.15,1259.38,1266.6,14538.3811
2022-12-06 01:00:00,1266.6,1270.08,1263.38,1263.56,11465.9881
2022-12-06 02:00:00,1263.55,1267.24,1263.46,1265.51,7995.642
2022-12-06 03:00:00,1265.5,1268.61,1260.92,1261.82,9289.5928
2022-12-06 04:00:00,1261.81,1262.79,1257.4,1261.33,6884.2732
2022-12-06 05:00:00,1261.32,1261.34,1256.0,1256.76,6370.6814
2022-12-06 06:00:00,1256.75,1262.31,1254.4,1260.68,8220.8416
2022-12-06 07:00:00,1260.67,1263.1,1258.18,1260.39,6431.6761
2022-12-06 08:00:00,1260.39,1264.97,1255.77,1262.71,11584.9727
2022-12-06 09:00:00,1262.7,1263.08,1255.12,1255.77,10105.6556
2022-12-06 10:00:00,1255.77,1258.09,1248.37,1252.36,19147.749
2022-12-06 11:00:00,1252.37,1257.12,1242.0,1256.08,20616.0557
2022-12-06 12:00:00,1256.09,1260.0,1254.84,1257.79,10621.281
2022-12-06 13:00:00,1257.78,1262.16,1253.36,1253.96,13399.9235
2022-12-06 14:00:00,1253.95,1259.15,1249.34,1251.27,16736.8213
2022-12-06 15:00:00,1251.28,1256.99,1244.92,1254.4,23153.6295
2022-12-06 16:00:00,1254.39,1259.24,1253.4,1255.02,9529.6009
2022-12-06 17:00:00,1255.03,1256.69,1249.24,1251.7,10742.2008
2022-12-06 18:00:00,1251.7,1253.29,1244.86,1249.23,17126.1836
2022-12-06 19:00:00,1249.23,1250.69,1241.56,1250.13,17518.1412
2022-12-06 20:00:00,1250.12,1255.0,1247.71,1253.02,9368.7573
2022-12-06 21:00:00,1253.03,1256.66,1251.81,1255.81,6425.7279
2022-12-06 22:00:00,1255.81,1256.5,1252.21,1252.88,4572.8927
2022-12-06 23:00:00,1252.88,1274.76,1252.87,1271.32,29785.17
2022-12-07 00:00:00,1271.31,1278.69,1266.84,1268.8,17477.2375
2022-12-07 01:00:00,1268.81,1270.1,1262.82,1265.13,9941.5325
2022-12-07 02:00:00,1265.14,1268.1,1263.94,1265.58,6373.7739
2022-12-07 03:00:00,1265.57,1265.58,1259.08,1262.27,7276.2911
2022-12-07 04:00:00,1262.28,1264.81,1260.79,1263.31,8377.411
2022-12-07 05:00:00,1263.3,1263.57,1258.46,1260.28,9966.5937
2022-12-07 06:00:00,1260.29,1260.74,1248.0,1250.22,22013.3918
2022-12-07 07:00:00,1250.23,1251.25,1219.0,1224.63,75242.0217
2022-12-07 08:00:00,1224.63,1230.74,1218.01,1228.95,35315.4944
2022-12-07 09:00:00,1228.95,1230.8,1227.0,1230.79,13569.8921
2022-12-07 10:00:00,1230.79,1230.8,1225.73,1229.97,13005.2759
2022-12-07 11:00:00,1229.96,1230.28,1223.12,1224.97,13568.3344
2022-12-07 12:00:00,1224.96,1227.23,1219.21,1224.34,30654.3219
2022-12-07 13:00:00,1224.33,1235.4,1224.01,1232.75,20493.2278
2022-12-07 14:00:00,1232.75,1239.94,1231.69,1233.41,16863.3954
2022-12-07 15:00:00,1233.4,1236.0,1227.8,1233.85,19573.4539
2022-12-07 16:00:00,1233.85,1235.4,1227.0,1229.35,16569.9265
2022-12-07 17:00:00,1229.35,1233.0,1227.87,1231.09,7092.3152
2022-12-07 18:00:00,1231.1,1237.48,1229.03,1229.04,10887.7334
2022-12-07 19:00:00,1229.04,1233.8,1228.16,1232.11,8535.1972
2022-12-07 20:00:00,1232.12,1235.0,1229.51,1231.75,5164.491
2022-12-07 21:00:00,1231.75,1233.39,1229.03,1232.36,6848.1541
2022-12-07 22:00:00,1232.37,1232.37,1222.1,1230.39,14064.8863
2022-12-07 23:00:00,1230.38,1234.81,1229.16,1231.18,9685.1639
2022-12-08 00:00:00,1231.18,1236.82,1226.69,1227.17,11743.72
2022-12-08 01:00:00,1227.16,1230.19,1222.01,1227.13,14185.7782
2022-12-08 02:00:00,1227.12,1238.93,1226.25,1232.91,13834.8979
2022-12-08 03:00:00,1232.92,1236.07,1231.18,1231.86,9585.9533
2022-12-08 04:00:00,1231.87,1233.1,1226.6,1228.09,11862.2803
2022-12-08 05:00:00,1228.08,1229.47,1225.86,1228.84,6898.9498
2022-12-08 06:00:00,1228.85,1230.0,1224.64,1228.81,8387.4462
2022-12-08 07:00:00,1228.81,1235.78,1228.59,1232.73,10241.1718
2022-12-08 08:00:00,1232.73,1235.0,1231.56,1233.71,8786.4634
2022-12-08 09:00:00,1233.72,1234.59,1229.01,1229.98,14555.8447
2022-12-08 10:00:00,1229.99,1235.68,1229.95,1233.27,9425.1884
2022-12-08 11:00:00,1233.26,1245.41,1228.2,1240.4,30875.6945
2022-12-08 12:00:00,1240.4,1245.43,1237.74,1239.18,15593.5208
2022-12-08 13:00:00,1239.19,1244.86,1235.97,1244.69,12959.7211
2022-12-08 14:00:00,1244.69,1248.75,1240.58,1247.55,17411.3347
2022-12-08 15:00:00,1247.54,1253.65,1245.5,1249.91,29394.2271
2022-12-08 16:00:00,1249.91,1253.0,1248.71,1251.1,11291.0433
2022-12-08 17:00:00,1251.09,1256.38,1249.48,1254.52,13321.8601
2022-12-08 18:00:00,1254.53,1292.58,1252.19,1287.3,59955.6242
2022-12-08 19:00:00,1287.3,1291.77,1279.1,1283.9,32723.0209
2022-12-08 20:00:00,1283.9,1285.94,1275.78,1278.95,27286.6546
2022-12-08 21:00:00,1278.94,1280.12,1276.45,1278.42,11589.5154
2022-12-08 22:00:00,1278.43,1286.44,1278.35,1284.3,11438.3565
2022-12-08 23:00:00,1284.3,1286.36,1279.78,1280.18,13305.2775
2022-12-09 00:00:00,1280.18,1280.73,1273.13,1277.02,15836.2843
2022-12-09 01:00:00,1277.02,1290.91,1276.17,1281.51,42746.4635
2022-12-09 02:00:00,1281.51,1287.94,1279.1,1281.06,13861.7456
2022-12-09 03:00:00,1281.07,1285.91,1281.06,1283.98,11242.1442
2022-12-09 04:00:00,1283.97,1285.83,1281.39,1283.57,9369.2588
2022-12-09 05:00:00,1283.58,1283.9,1280.5,1280.96,6842.8272
2022-12-09 06:00:00,1280.96,1281.04,1277.5,1279.71,15289.3759
2022-12-09 07:00:00,1279.71,1283.7,1279.41,1282.43,11857.4412
2022-12-09 08:00:00,1282.44,1282.66,1278.89,1280.18,7268.5297
2022-12-09 09:00:00,1280.19,1290.0,1279.47,1285.01,17186.9004
2022-12-09 10:00:00,1285.0,1292.95,1281.84,1284.9,20109.7043
2022-12-09 11:00:00,1284.9,1291.18,1283.14,1287.83,15506.0163
2022-12-09 12:00:00,1287.84,1296.64,1279.03,1286.05,36516.7683
2022-12-09 13:00:00,1286.06,1286.71,1250.0,1275.03,59561.877
2022-12-09 14:00:00,1275.04,1275.71,1265.4,1272.96,20448.0986
2022-12-09 15:00:00,1272.97,1277.67,1271.2,1277.6,14394.719
2022-12-09 16:00:00,1277.6,1278.0,1274.24,1275.31,11157.2289
2022-12-09 17:00:00,1275.32,1275.8,1272.0,1274.11,6968.3416
2022-12-09 18:00:00,1274.12,1274.22,1266.16,1268.85,11558.9997
2022-12-09 19:00:00,1268.85,1269.24,1263.4,1269.05,10651.6069
2022-12-09 20:00:00,1269.06,1269.25,1260.32,1262.37,15555.3379
2022-12-09 21:00:00,1262.36,1263.52,1255.83,1260.02,19315.8213
2022-12-09 22:00:00,1260.03,1264.14,1259.62,1264.13,7236.6368
2022-12-09 23:00:00,1264.14,1265.45,1261.44,1263.1,5525.8758
2022-12-10 00:00:00,1263.11,1267.15,1261.52,1264.3,10146.2642
2022-12-10 01:00:00,1264.29,1268.6,1264.29,1265.55,5360.1341
2022-12-10 02:00:00,1265.56,1266.1,1262.38,1263.53,5569.9636
2022-12-10 03:00:00,1263.53,1265.57,1262.13,1265.2,6211.6522
2022-12-10 04:00:00,1265.2,1266.37,1263.45,1264.23,4613.8075
2022-12-10 05:00:00,1264.22,1265.3,1263.09,1263.09,2911.861
2022-12-10 06:00:00,1263.09,1265.9,1262.55,1265.18,3882.7734
2022-12-10 07:00:00,1265.19,1266.67,1264.57,1264.57,4521.147
2022-12-10 08:00:00,1264.58,1266.31,1262.75,1263.31,5938.4826
2022-12-10 09:00:00,1263.32,1265.56,1259.6,1265.18,9469.6657
2022-12-10 10:00:00,1265.17,1267.0,1264.68,1265.43,5541.1315
2022-12-10 11:00:00,1265.43,1267.67,1264.76,1266.18,5735.5291
2022-12-10 12:00:00,1266.19,1267.81,1265.35,1266.64,3799.8026
2022-12-10 13:00:00,1266.64,1273.06,1263.61,1268.04,13023.7611
2022-12-10 14:00:00,1268.03,1274.23,1266.77,1271.69,12496.2157
2022-12-10 15:00:00,1271.7,1279.26,1271.1,1278.26,17404.2918
2022-12-10 16:00:00,1278.26,1283.61,1273.31,1274.21,13827.7615
2022-12-10 17:00:00,1274.21,1275.77,1266.48,1267.49,8878.5757
2022-12-10 18:00:00,1267.49,1272.79,1267.49,1272.25,10535.0047
2022-12-10 19:00:00,1272.26,1274.17,1270.46,1272.2,6560.5719
2022-12-10 20:00:00,1272.21,1273.68,1270.68,1273.16,4700.9514
2022-12-10 21:00:00,1273.15,1273.47,1267.94,1267.94,4421.8119
2022-12-10 22:00:00,1267.94,1270.51,1267.2,1269.12,4318.1545
2022-12-10 23:00:00,1269.13,1270.88,1261.95,1266.35,12409.3249
2022-12-11 00:00:00,1266.35,1269.18,1265.4,1268.36,5177.3985
2022-12-11 01:00:00,1268.35,1271.43,1267.88,1271.24,5628.0909
2022-12-11 02:00:00,1271.23,1271.84,1269.92,1269.99,3106.4563
2022-12-11 03:00:00,1270.0,1273.37,1269.11,1272.68,6671.6103
2022-12-11 04:00:00,1272.67,1274.15,1272.36,1273.47,3765.0285
2022-12-11 05:00:00,1273.48,1278.13,1272.79,1275.68,8829.9661
2022-12-11 06:00:00,1275.68,1278.08,1273.8,1273.8,4680.2145
2022-12-11 07:00:00,1273.81,1277.16,1273.23,1276.49,6797.4141
2022-12-11 08:00:00,1276.49,1277.17,1272.77,1274.16,4691.1765
2022-12-11 09:00:00,1274.15,1274.24,1270.82,1271.99,3949.8844
2022-12-11 10:00:00,1271.99,1273.7,1271.08,1272.79,4741.5348
2022-12-11 11:00:00,1272.79,1273.62,1271.13,1273.45,4095.5719
2022-12-11 12:00:00,1273.44,1274.98,1271.72,1274.52,4090.6705
2022-12-11 13:00:00,1274.52,1275.98,1271.05,1272.67,6361.4255
2022-12-11 14:00:00,1272.67,1272.67,1269.1,1272.58,7717.9988
2022-12-11 15:00:00,1272.57,1274.0,1271.51,1273.38,4009.7801
2022-12-11 16:00:00,1273.38,1274.97,1271.0,1273.83,5141.6244
2022-12-11 17:00:00,1273.84,1275.81,1273.12,1274.27,4364.4243
2022-12-11 18:00:00,1274.28,1280.0,1273.3,1279.49,9439.0627
2022-12-11 19:00:00,1279.48,1284.75,1271.68,1274.39,21679.1197
2022-12-11 20:00:00,1274.38,1274.39,1262.72,1265.57,22789.6373
2022-12-11 21:00:00,1265.57,1269.06,1263.17,1264.99,6784.6057
2022-12-11 22:00:00,1264.99,1265.0,1263.22,1263.23,368.118
